,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
102,2020-11-14,34.4,11,2.3,▲,3.0,7.2,1.0,2621.0,rakta_cernos
331,2020-11-14,61.1,14,2.5,▲,46.0,4.3,2.0,4414.0,jolt
149,2020-11-14,38.4,11,1.6,▲,48.0,4.3,6.0,2369.0,rejuvenation
85,2020-11-14,30.8,20,1.2,▲,-7.0,4.1,4.0,4964.0,tipedo_prime_set
142,2020-11-14,33.5,17,1.2,▲,58.0,3.7,7.0,5125.0,energy_siphon
422,2020-11-14,38.1,16,1.3,▲,6.0,3.5,0.0,4767.0,tempo_royale
126,2020-11-14,32.7,17,1.1,▲,3.0,3.5,8.0,3070.0,sancti_castanas
111,2020-11-14,35.4,12,1.0,▲,8.0,2.9,1.0,3274.0,synoid_simulor
49,2020-11-14,77.4,10,2.2,▲,34.0,2.9,0.0,3922.0,akbolto_prime_set
344,2020-11-14,58.0,18,1.6,▲,50.0,2.8,7.0,3112.0,primed_target_cracker
