,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
3,2020-10-02,36.9,173,0.6,▲,-24.0,1.7,19.0,32600.0,mesa_prime_set
19,2020-10-02,33.6,139,0.4,▲,-38.0,1.2,20.0,30880.0,wukong_prime_set
228,2020-10-02,61.9,135,0.5,▲,85.0,0.8,10.0,36755.0,arcane_energize
26,2020-10-02,64.0,111,0.6,▲,-40.0,0.9,-8.0,19182.0,inaros_prime_set
229,2020-10-02,47.3,96,-0.1,▼,32.0,-0.2,25.0,23955.0,arcane_grace
9,2020-10-02,106.1,96,-7.1,▼,22.0,-6.3,36.0,9322.0,frost_prime_set
6,2020-10-02,40.1,92,0.1,▲,-70.0,0.2,4.0,35794.0,ivara_prime_set
4,2020-10-02,102.9,85,-4.8,▼,29.0,-4.5,23.0,11801.0,ember_prime_set
24,2020-10-02,160.0,82,0.8,▲,14.0,0.5,20.0,16120.0,volt_prime_set
10,2020-10-02,39.3,82,0.3,▲,-32.0,0.8,42.0,16466.0,trinity_prime_set
