,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
284,2020-12-01,66.6,124,-0.8,▼,95.0,-1.2,34.0,44942.0,arcane_energize
21,2020-12-01,32.7,96,-0.5,▼,-40.0,-1.5,29.0,36277.0,wukong_prime_set
25,2020-12-01,139.3,57,-0.5,▼,3.0,-0.4,19.0,22843.0,nekros_prime_set
33,2020-12-01,35.1,35,-0.9,▼,-35.0,-2.5,15.0,7301.0,corinth_prime_set
1,2020-12-01,71.8,114,-2.0,▼,-21.0,-2.7,12.0,8300.0,nezha_prime_set
34,2020-12-01,93.4,16,-3.9,▼,33.0,-4.0,11.0,3914.0,boar_prime_set
18,2020-12-01,156.9,33,0.5,▲,47.0,0.3,11.0,12003.0,mag_prime_set
23,2020-12-01,94.8,31,0.0,-,37.0,0.0,10.0,11310.0,banshee_prime_set
17,2020-12-01,104.3,40,0.5,▲,37.0,0.5,10.0,14204.0,valkyr_prime_set
31,2020-12-01,60.1,47,-1.0,▼,-17.0,-1.6,9.0,2551.0,zakti_prime_set
