,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-03-24,4.2,1,0.0,-,0.0,0.0
1,2020-03-25,4.0,1,-0.2,▼,-1.0,-4.8
2,2020-03-26,4.0,3,0.0,-,-1.0,0.0
3,2020-03-28,4.1,1,0.1,▲,0.0,2.5
4,2020-03-29,4.4,3,0.3,▲,1.0,7.3
5,2020-03-30,4.6,1,0.2,▲,2.0,4.5
6,2020-03-31,4.7,2,0.1,▲,3.0,2.2
7,2020-04-01,4.8,1,0.1,▲,4.0,2.1
8,2020-04-02,4.8,1,0.0,-,4.0,0.0
9,2020-04-03,4.8,2,0.0,-,4.0,0.0
10,2020-04-04,5.0,1,0.2,▲,5.0,4.2
11,2020-04-06,5.1,1,0.1,▲,6.0,2.0
12,2020-04-07,4.9,5,-0.2,▼,5.0,-3.9
13,2020-04-08,4.7,1,-0.2,▼,4.0,-4.1
14,2020-04-09,4.4,1,-0.3,▼,3.0,-6.4
15,2020-04-10,4.0,4,-0.4,▼,2.0,-9.1
16,2020-04-11,3.5,4,-0.5,▼,1.0,-12.5
17,2020-04-12,3.7,1,0.2,▲,2.0,5.7
18,2020-04-13,3.7,1,0.0,-,2.0,0.0
19,2020-04-14,3.7,1,0.0,-,2.0,0.0
20,2020-04-15,3.5,2,-0.2,▼,1.0,-5.4
21,2020-04-16,3.8,1,0.3,▲,2.0,8.6
22,2020-04-17,3.6,1,-0.2,▼,1.0,-5.3
23,2020-04-18,3.6,2,0.0,-,1.0,0.0
24,2020-04-19,3.7,3,0.1,▲,2.0,2.8
25,2020-04-20,4.1,3,0.4,▲,3.0,10.8
26,2020-04-21,4.2,3,0.1,▲,4.0,2.4
27,2020-04-23,4.0,1,-0.2,▼,3.0,-4.8
28,2020-04-24,3.9,4,-0.1,▼,2.0,-2.5
29,2020-04-25,4.1,6,0.2,▲,3.0,5.1
30,2020-04-26,4.0,6,-0.1,▼,2.0,-2.4
31,2020-04-27,3.9,4,-0.1,▼,1.0,-2.5
32,2020-04-28,4.2,4,0.3,▲,2.0,7.7
33,2020-04-29,4.3,1,0.1,▲,3.0,2.4
34,2020-04-30,4.4,1,0.1,▲,4.0,2.3
35,2020-05-01,4.5,2,0.1,▲,5.0,2.3
36,2020-05-02,4.6,3,0.1,▲,6.0,2.2
37,2020-05-03,4.6,2,0.0,-,6.0,0.0
38,2020-05-04,4.8,3,0.2,▲,7.0,4.3
39,2020-05-05,4.7,2,-0.1,▼,6.0,-2.1
40,2020-05-07,4.6,4,-0.1,▼,5.0,-2.1
41,2020-05-08,4.8,7,0.2,▲,6.0,4.3
42,2020-05-10,4.5,2,-0.3,▼,5.0,-6.2
43,2020-05-11,4.3,2,-0.2,▼,4.0,-4.4
44,2020-05-13,4.2,6,-0.1,▼,3.0,-2.3
45,2020-05-14,3.9,1,-0.3,▼,2.0,-7.1
46,2020-05-15,3.6,4,-0.3,▼,1.0,-7.7
47,2020-05-16,3.6,3,0.0,-,1.0,0.0
48,2020-05-17,3.4,1,-0.2,▼,0.0,-5.6
49,2020-05-19,3.3,2,-0.1,▼,-1.0,-2.9
50,2020-05-21,3.5,5,0.2,▲,0.0,6.1
51,2020-05-22,3.4,5,-0.1,▼,-1.0,-2.9
52,2020-05-23,3.8,1,0.4,▲,0.0,11.8
53,2020-05-24,4.1,3,0.3,▲,1.0,7.9
54,2020-05-25,4.3,5,0.2,▲,2.0,4.9
55,2020-05-26,4.3,5,0.0,-,2.0,0.0
56,2020-05-27,4.5,4,0.2,▲,3.0,4.7
57,2020-05-30,4.3,3,-0.2,▼,2.0,-4.4
58,2020-05-31,4.2,1,-0.1,▼,1.0,-2.3
59,2020-06-01,4.1,1,-0.1,▼,0.0,-2.4
