,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-02-11,,1,0.0,-,0.0,0.0
1,2020-02-12,33.8,6,,▲,1.0,
2,2020-02-13,34.0,3,0.2,▲,2.0,0.6
3,2020-02-14,33.0,4,-1.0,▼,1.0,-2.9
4,2020-02-15,33.0,3,0.0,-,1.0,0.0
5,2020-02-16,34.0,9,1.0,▲,2.0,3.0
6,2020-02-18,32.5,6,-1.5,▼,1.0,-4.4
7,2020-02-19,33.5,3,1.0,▲,2.0,3.1
8,2020-02-20,34.0,7,0.5,▲,3.0,1.5
9,2020-02-21,33.5,1,-0.5,▼,2.0,-1.5
10,2020-02-22,34.8,5,1.3,▲,3.0,3.9
11,2020-02-23,36.7,6,1.9,▲,4.0,5.5
12,2020-02-24,35.7,3,-1.0,▼,3.0,-2.7
13,2020-02-25,35.8,2,0.1,▲,4.0,0.3
14,2020-02-26,36.3,3,0.5,▲,5.0,1.4
15,2020-02-27,34.0,7,-2.3,▼,4.0,-6.3
16,2020-02-28,32.5,2,-1.5,▼,3.0,-4.4
17,2020-02-29,31.8,5,-0.7,▼,2.0,-2.2
18,2020-03-01,31.8,4,0.0,-,2.0,0.0
19,2020-03-02,32.3,3,0.5,▲,3.0,1.6
20,2020-03-03,33.8,8,1.5,▲,4.0,4.6
21,2020-03-04,33.9,3,0.1,▲,5.0,0.3
22,2020-03-06,35.1,5,1.2,▲,6.0,3.5
23,2020-03-07,34.5,4,-0.6,▼,5.0,-1.7
24,2020-03-08,35.2,11,0.7,▲,6.0,2.0
25,2020-03-09,36.2,5,1.0,▲,7.0,2.8
26,2020-03-10,37.6,2,1.4,▲,8.0,3.9
27,2020-03-11,40.1,4,2.5,▲,9.0,6.6
28,2020-03-12,41.1,4,1.0,▲,10.0,2.5
29,2020-03-13,40.4,2,-0.7,▼,9.0,-1.7
30,2020-03-14,38.4,7,-2.0,▼,8.0,-5.0
31,2020-03-15,39.0,3,0.6,▲,9.0,1.6
32,2020-03-16,37.3,4,-1.7,▼,8.0,-4.4
33,2020-03-17,38.0,2,0.7,▲,9.0,1.9
34,2020-03-18,37.0,3,-1.0,▼,8.0,-2.6
35,2020-03-19,38.0,3,1.0,▲,9.0,2.7
36,2020-03-20,38.5,4,0.5,▲,10.0,1.3
37,2020-03-21,38.2,3,-0.3,▼,9.0,-0.8
38,2020-03-22,37.0,7,-1.2,▼,8.0,-3.1
39,2020-03-23,38.2,2,1.2,▲,9.0,3.2
40,2020-03-24,38.7,1,0.5,▲,10.0,1.3
41,2020-03-25,36.7,1,-2.0,▼,9.0,-5.2
42,2020-03-26,36.8,3,0.1,▲,10.0,0.3
43,2020-03-27,38.2,4,1.4,▲,11.0,3.8
44,2020-03-28,39.5,6,1.3,▲,12.0,3.4
45,2020-03-29,39.5,1,0.0,-,12.0,0.0
46,2020-03-30,40.5,4,1.0,▲,13.0,2.5
47,2020-03-31,40.1,4,-0.4,▼,12.0,-1.0
48,2020-04-01,38.6,4,-1.5,▼,11.0,-3.7
49,2020-04-02,38.5,7,-0.1,▼,10.0,-0.3
50,2020-04-03,39.5,4,1.0,▲,11.0,2.6
51,2020-04-04,39.5,11,0.0,-,11.0,0.0
