,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-04-07,5.2,12,0.0,-,0.0,0.0
1,2020-04-08,5.1,53,-0.1,▼,-1.0,-1.9
2,2020-04-09,5.0,16,-0.1,▼,-2.0,-2.0
3,2020-04-10,5.2,21,0.2,▲,-1.0,4.0
4,2020-04-11,5.6,56,0.4,▲,0.0,7.7
5,2020-04-12,5.4,10,-0.2,▼,-1.0,-3.6
6,2020-04-13,5.4,92,0.0,-,-1.0,0.0
7,2020-04-14,5.1,22,-0.3,▼,-2.0,-5.6
8,2020-04-15,4.8,56,-0.3,▼,-3.0,-5.9
9,2020-04-16,4.4,8,-0.4,▼,-4.0,-8.3
10,2020-04-17,4.6,32,0.2,▲,-3.0,4.5
11,2020-04-18,4.6,40,0.0,-,-3.0,0.0
12,2020-04-19,4.7,53,0.1,▲,-2.0,2.2
13,2020-04-20,4.9,18,0.2,▲,-1.0,4.3
14,2020-04-22,4.8,12,-0.1,▼,-2.0,-2.0
15,2020-04-23,4.8,24,0.0,-,-2.0,0.0
16,2020-04-24,4.7,20,-0.1,▼,-3.0,-2.1
17,2020-04-25,4.8,40,0.1,▲,-2.0,2.1
18,2020-04-26,4.7,13,-0.1,▼,-3.0,-2.1
19,2020-04-27,4.9,15,0.2,▲,-2.0,4.3
20,2020-04-28,5.1,127,0.2,▲,-1.0,4.1
21,2020-04-29,5.2,71,0.1,▲,0.0,2.0
22,2020-04-30,5.1,32,-0.1,▼,-1.0,-1.9
23,2020-05-01,5.2,79,0.1,▲,0.0,2.0
24,2020-05-02,5.4,58,0.2,▲,1.0,3.8
25,2020-05-03,5.3,67,-0.1,▼,0.0,-1.9
26,2020-05-04,5.4,37,0.1,▲,1.0,1.9
27,2020-05-05,5.4,22,0.0,-,1.0,0.0
28,2020-05-06,5.2,31,-0.2,▼,0.0,-3.7
29,2020-05-07,4.7,51,-0.5,▼,-1.0,-9.6
30,2020-05-08,4.6,81,-0.1,▼,-2.0,-2.1
31,2020-05-09,4.9,42,0.3,▲,-1.0,6.5
32,2020-05-10,5.3,82,0.4,▲,0.0,8.2
33,2020-05-11,5.4,74,0.1,▲,1.0,1.9
34,2020-05-12,5.7,39,0.3,▲,2.0,5.6
35,2020-05-13,5.8,18,0.1,▲,3.0,1.8
36,2020-05-14,5.8,77,0.0,-,3.0,0.0
37,2020-05-15,5.7,16,-0.1,▼,2.0,-1.7
38,2020-05-16,5.9,25,0.2,▲,3.0,3.5
39,2020-05-17,5.8,101,-0.1,▼,2.0,-1.7
40,2020-05-18,5.6,64,-0.2,▼,1.0,-3.4
41,2020-05-19,5.2,108,-0.4,▼,0.0,-7.1
42,2020-05-20,4.9,97,-0.3,▼,-1.0,-5.8
43,2020-05-21,4.8,45,-0.1,▼,-2.0,-2.0
44,2020-05-22,4.8,55,0.0,-,-2.0,0.0
45,2020-05-23,5.0,82,0.2,▲,-1.0,4.2
46,2020-05-24,5.1,81,0.1,▲,0.0,2.0
47,2020-05-25,5.0,96,-0.1,▼,-1.0,-2.0
48,2020-05-26,4.9,115,-0.1,▼,-2.0,-2.0
49,2020-05-27,5.0,47,0.1,▲,-1.0,2.0
50,2020-05-28,4.9,49,-0.1,▼,-2.0,-2.0
51,2020-05-29,4.6,33,-0.3,▼,-3.0,-6.1
52,2020-05-30,4.7,35,0.1,▲,-2.0,2.2
53,2020-05-31,5.2,62,0.5,▲,-1.0,10.6
54,2020-06-01,5.1,110,-0.1,▼,-2.0,-1.9
55,2020-06-02,5.5,40,0.4,▲,-1.0,7.8
56,2020-06-03,5.6,89,0.1,▲,0.0,1.8
57,2020-06-04,5.5,49,-0.1,▼,-1.0,-1.8
58,2020-06-05,5.0,50,-0.5,▼,-2.0,-9.1
59,2020-06-06,4.7,66,-0.3,▼,-3.0,-6.0
60,2020-06-07,4.0,111,-0.7,▼,-4.0,-14.9
61,2020-06-08,4.3,55,0.3,▲,-3.0,7.5
62,2020-06-09,4.3,67,0.0,-,-3.0,0.0
63,2020-06-10,4.3,101,0.0,-,-3.0,0.0
64,2020-06-11,4.5,83,0.2,▲,-2.0,4.7
65,2020-06-12,4.6,50,0.1,▲,-1.0,2.2
66,2020-06-13,4.2,44,-0.4,▼,-2.0,-8.7
67,2020-06-14,4.3,17,0.1,▲,-1.0,2.4
68,2020-06-15,4.4,138,0.1,▲,0.0,2.3
69,2020-06-16,4.4,70,0.0,-,0.0,0.0
70,2020-06-17,4.6,78,0.2,▲,1.0,4.5
71,2020-06-18,4.6,130,0.0,-,1.0,0.0
72,2020-06-19,4.7,106,0.1,▲,2.0,2.2
73,2020-06-20,4.5,94,-0.2,▼,1.0,-4.3
74,2020-06-21,4.7,129,0.2,▲,2.0,4.4
75,2020-06-22,4.5,75,-0.2,▼,1.0,-4.3
76,2020-06-23,4.5,37,0.0,-,1.0,0.0
77,2020-06-24,4.2,55,-0.3,▼,0.0,-6.7
78,2020-06-25,4.3,54,0.1,▲,1.0,2.4
79,2020-06-26,4.1,15,-0.2,▼,0.0,-4.7
80,2020-06-27,4.5,57,0.4,▲,1.0,9.8
81,2020-06-28,4.6,104,0.1,▲,2.0,2.2
82,2020-06-29,4.8,43,0.2,▲,3.0,4.3
83,2020-06-30,4.7,34,-0.1,▼,2.0,-2.1
84,2020-07-01,4.6,80,-0.1,▼,1.0,-2.1
85,2020-07-02,4.2,93,-0.4,▼,0.0,-8.7
86,2020-07-03,4.0,51,-0.2,▼,-1.0,-4.8
87,2020-07-04,4.0,60,0.0,-,-1.0,0.0
88,2020-07-05,3.9,95,-0.1,▼,-2.0,-2.5
89,2020-07-06,4.1,40,0.2,▲,-1.0,5.1
90,2020-07-07,4.1,136,0.0,-,-1.0,0.0
91,2020-07-08,4.4,69,0.3,▲,0.0,7.3
92,2020-07-09,4.4,56,0.0,-,0.0,0.0
93,2020-07-10,4.6,33,0.2,▲,1.0,4.5
94,2020-07-11,4.4,68,-0.2,▼,0.0,-4.3
95,2020-07-12,4.5,25,0.1,▲,1.0,2.3
96,2020-07-13,4.2,93,-0.3,▼,0.0,-6.7
97,2020-07-14,4.3,27,0.1,▲,1.0,2.4
98,2020-07-15,4.2,79,-0.1,▼,0.0,-2.3
99,2020-07-16,4.1,42,-0.1,▼,-1.0,-2.4
100,2020-07-17,4.0,99,-0.1,▼,-2.0,-2.4
101,2020-07-18,4.1,61,0.1,▲,-1.0,2.5
102,2020-07-19,3.9,69,-0.2,▼,-2.0,-4.9
103,2020-07-20,3.9,53,0.0,-,-2.0,0.0
104,2020-07-21,3.9,28,0.0,-,-2.0,0.0
105,2020-07-22,4.0,25,0.1,▲,-1.0,2.6
106,2020-07-23,4.0,56,0.0,-,-1.0,0.0
107,2020-07-24,4.1,83,0.1,▲,0.0,2.5
108,2020-07-25,4.0,49,-0.1,▼,-1.0,-2.4
109,2020-07-26,4.0,47,0.0,-,-1.0,0.0
110,2020-07-27,3.9,61,-0.1,▼,-2.0,-2.5
111,2020-07-28,3.9,90,0.0,-,-2.0,0.0
112,2020-07-29,3.8,63,-0.1,▼,-3.0,-2.6
113,2020-07-30,3.9,97,0.1,▲,-2.0,2.6
114,2020-07-31,3.9,50,0.0,-,-2.0,0.0
